mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3778305053710938,0.011626920143746068,0.059174728393554685,0.0019222726038385287,gini,6,0.5,4,10,150,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 150}",0.6762589928057554,0.7164179104477612,0.7076923076923077,0.6666666666666666,0.6577181208053692,0.6849507996835721,0.02306005668779504,392
1.840043067932129,0.012028465928153924,0.07738628387451171,0.0014952348119144628,gini,6,0.5,4,10,200,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.6956521739130435,0.7058823529411765,0.696969696969697,0.6917293233082706,0.6577181208053692,0.6895903335875113,0.016595445347048998,382
0.6794117450714111,0.006523930438403234,0.04505486488342285,0.001582058220929346,gini,8,sqrt,1,2,100,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8155339805825242,0.8256880733944955,0.8108108108108109,0.84,0.7850467289719626,0.8154159187519585,0.018184624590292554,245
1.0261921405792236,0.008485618064255109,0.06364674568176269,0.0010327225785861953,gini,8,sqrt,1,2,150,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.8155339805825242,0.8,0.8108108108108109,0.8514851485148515,0.7924528301886793,0.8140565540193732,0.020385901590976183,250
1.3596084117889404,0.006921253429273474,0.08134140968322753,0.0017047026480546009,gini,8,sqrt,1,2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8155339805825242,0.822429906542056,0.8108108108108109,0.8514851485148515,0.8148148148148148,0.8230149322530114,0.014717626256640583,225
0.6827980995178222,0.008209556553979926,0.043697452545166014,0.0009155458160364722,gini,8,sqrt,1,5,100,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.803921568627451,0.8333333333333334,0.7964601769911505,0.8301886792452831,0.8148148148148148,0.8157437146024066,0.01435640974412891,244
1.0125805377960204,0.009840520626820837,0.06289892196655274,0.0013496133818968888,gini,8,sqrt,1,5,150,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.8118811881188119,0.8380952380952381,0.8035714285714286,0.8431372549019608,0.8037383177570093,0.8200846854888898,0.01710549457267643,232
1.3596442699432374,0.015876625211663456,0.080615234375,0.0014294498112069323,gini,8,sqrt,1,5,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8235294117647058,0.8301886792452831,0.8108108108108109,0.8349514563106796,0.8148148148148148,0.8228590345892588,0.009058354457899613,227
0.6803432941436768,0.0055803591017691044,0.04365906715393066,0.0005867469819362785,gini,8,sqrt,1,10,100,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.819047619047619,0.8380952380952381,0.8035714285714286,0.8148148148148148,0.8181818181818182,0.8187421837421838,0.011140233859502089,236
1.01820969581604,0.006189726989013243,0.0642624855041504,0.0024674070347604484,gini,8,sqrt,1,10,150,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.8380952380952381,0.8301886792452831,0.8035714285714286,0.8380952380952381,0.8108108108108109,0.8241522789635998,0.014330502589864692,223
1.3481416702270508,0.01068025714239339,0.08090271949768066,0.001197298971058486,gini,8,sqrt,1,10,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8380952380952381,0.8380952380952381,0.8108108108108109,0.819047619047619,0.8181818181818182,0.8248461448461448,0.011190207296156461,220
0.6799387454986572,0.008312790505915863,0.04391660690307617,0.0007508325740158328,gini,8,sqrt,2,2,100,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.819047619047619,0.822429906542056,0.8035714285714286,0.8148148148148148,0.8037383177570093,0.8127204173465856,0.007785579891086566,255
1.0169160842895508,0.005121708092504388,0.06298332214355469,0.0013315440536956183,gini,8,sqrt,2,2,150,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150}",0.8269230769230769,0.822429906542056,0.8035714285714286,0.819047619047619,0.8037383177570093,0.8151420697682379,0.009706526744791444,246
1.3666132926940917,0.03416532237845593,0.08132495880126953,0.0017858083319800494,gini,8,sqrt,2,2,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8349514563106796,0.8148148148148148,0.8035714285714286,0.7962962962962963,0.8148148148148148,0.8128897621616067,0.013086668441460161,254
0.6798755645751953,0.006784757647409826,0.043953990936279295,0.0012097663992073366,gini,8,sqrt,2,5,100,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8380952380952381,0.8256880733944955,0.8035714285714286,0.8073394495412844,0.8,0.8149388379204894,0.01457328041170205,247
1.0155386924743652,0.004521596162056977,0.06247777938842773,0.0014186629701607076,gini,8,sqrt,2,5,150,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150}",0.8543689320388349,0.8411214953271028,0.8035714285714286,0.8148148148148148,0.8148148148148148,0.8257382971133993,0.018901698524353056,218
1.3544911384582519,0.01575015118688316,0.08171987533569336,0.0014023317110812437,gini,8,sqrt,2,5,200,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8301886792452831,0.8380952380952381,0.8108108108108109,0.8037383177570093,0.8148148148148148,0.8195295721446312,0.012695747062559631,235
